,ATSC1e,TPSA(NO),SHED_DA,nHet,DELS,P_VSA_s_6,ATSC3e,SHED_DD,ATS3m,F04{C-N},TPSA(Tot),Me,P_VSA_ppp_D,AAC,ATS4m,P_VSA_p_2,P_VSA_ppp_ter,MAXDN,ATSC2e,nHAcc,H-050,P_VSA_i_4,P_VSA_m_3,H%,T(N..O),AMW,piPC02,CATS2D_00_AA,CATS2D_00_DD,GGI2,nHDon,P_VSA_v_2,MPC05,P_VSA_charge_3,PW5,ATS5m,T(N..N),ATSC7e,P_VSA_LogP_7,F01{C-N},P_VSA_charge_8,P_VSA_s_5,ATSC4e,Hy,Mi,CATS2D_02_DA,ATS1m,piID,P_VSA_s_4,B03{C-N},mindssC,P_VSA_ppp_A,F03{C-N},F06{C-N},piPC05,piPC06,ATS6m,MDDD,SssssC,ATSC6e,P_VSA_e_3,LOGP99,Pol,F02{N-O},SCBO,SpMax3_Bh(e),MPC02,GATS1v,T(O..O),P_VSA_v_3,NsCH3,IDET,P_VSA_e_5,CATS2D_06_DA,ATS2m,P_VSA_LogP_1,GGI6,piPC03,LOGPcons,Uindex,SpMax8_Bh(m),SpMax3_Bh(m),SpMax5_Bh(e),nO,piPC04,PW2,X%,minsF,GATS2e,minssssC,S3K,P_VSA_LogP_8,MDEO-11,MLOGP,B02{F-F},MPC04,Mp,SssCH2,Xindex,P_VSA_charge_4,MW,CIC2,F01{C-F},ATS1e,Mv,N%,minssCH2,P_VSA_LogP_4,CENT,ESOL,P_VSA_LogP_5,B06{C-N},SssNH,S1K,JGT,nF,TPC,C-001,CIC1,LLS_01,B07{C-N},F02{F-F},ATS1p,BAC,ATSC2i,SpMax4_Bh(e),nH,piPC01,P_VSA_m_1,CIC0,MaxssCH2,GATS2v,ATSC1p,P_VSA_p_1,GATS2p,PCD,Fsp3,piPC08,ATS7m,ATS3e,GD,SsCH3,MAXDP,minaasC,JGI1,P_VSA_MR_6,B01{C-N},P_VSA_m_2,ATS1v,B04{C-N},ATSC3p,SpMin1_Bh(m),ATSC1m,P_VSA_charge_14,ATSC6m,SpMax8_Bh(e),nSK,ATSC5e,MWC01,P_VSA_i_3,SIC0,GATS1e,P_VSA_e_2,O-056,SdssC,GATS3i,nAA,MATS1v,F06{O-O},ATSC8e,ATS2e,SIC1,GATS1p,TIC1,SpMax6_Bh(m),P_VSA_i_2,SpMax3_Bh(v),H-046,IAC,Se,SpMax1_Bh(v),F01{C-C},ATSC1i,C%,TIC2,P_VSA_MR_7,MATS8p,GGI7,PW4,SpMax1_Bh(m),piPC07,QEDu,nTA,MATS2i,GGI1,SAscore,P_VSA_MR_3,B02{N-O},MaxdssC,QED,P_VSA_ppp_hal,B02{C-Cl},CATS2D_03_LL,PHI,ATSC4m,SpMin1_Bh(p),HDcpx,SpMin3_Bh(e),GATS2i,JGI4,minsCH3,ATS5e,S2K,GGI4,SPI,GGI3,MATS3i,ATS4v,SpMin6_Bh(e),SpMax2_Bh(v),IC4,SpMax4_Bh(m),CATS2D_02_AA,SHED_AA,MATS1p,CATS2D_00_LL,ATSC4v,nCsp3,F08{C-O},nN,ATSC5p,GATS3v,Uc,GATS1i,SpMax4_Bh(v),MATS1i,MATS2e,GATS4m,ATSC3m,MWC02,MATS3v,MDEC-11,F05{C-N},F05{C-C},O%,MATS4m,MATS5e,SIC5,SpMin2_Bh(m),F03{C-O},P_VSA_LogP_3,SpMin1_Bh(v),MATS2m,MPC03,SpMax6_Bh(e),ATSC2p,GATS2m,ATSC2m,minssNH,ATSC8m,P_VSA_charge_9,MATS2p,SIC3,MDEC-13,MATS5p,N-072,minssO,GATS4v,P_VSA_charge_7,BLTF96,SpMax7_Bh(e),MATS4i,GATS7i,MATS4v,GATS6e,B01{C-F},SpMax5_Bh(m),GATS6i,Wap,B02{C-N},ATSC1v,B05{C-N},SpMin8_Bh(v),ATSC7m,SpMax2_Bh(m),MPC06,MATS3e,nRCOOR,GATS5p,GATS3m,MATS1e,ATSC2v,F10{C-C},MDEO-12,JGI2,MATS3m,MATS5m,MDEC-22,GATS3e,SHED_AP,SpMax7_Bh(v),SpMin1_Bh(e),SpMax2_Bh(e),CATS2D_03_DA,SpMax1_Bh(e),F01{C-O},MATS4p,MPC08,P_VSA_MR_8,MPC10,nC,GATS5e,MLOGP2,SpMax1_Bh(p),MATS5i,P_VSA_charge_11,IC1,CATS2D_04_AL,IC3,IDDE,MDEC-12,ATSC3i,C-040,F06{C-C},P_VSA_MR_2,PW3,GATS7m,MDEN-22,IDE,F02{C-N},SpMin2_Bh(v),piPC09,CATS2D_06_AA,SpMax1_Bh(i),MaxDD,C-006,F04{C-O},T(F..F),SpMin3_Bh(m),SHED_AL,GATS4i,nCsp2,P_VSA_ppp_L,CATS2D_02_DL,H-047,GATS7e,SIC2,nCq,ATSC5m,TRS,SHED_DL,GATS1m,O-058,ATS2p,CATS2D_01_LL,Ui,CATS2D_04_LL,MATS6e,ATS4e,B02{C-F},MATS7m,MATS6m,Rperim,C-002,CATS2D_05_DA,ATS3p,P_VSA_MR_4,O-059,MeanDD,BIC2,F02{N-N},SsOH,F02{C-O},P_VSA_MR_5,MPC09,SdO,B02{C-S},ATS3v,MATS1m,MSD,MATS8i,MATS2v,SIC4,nROH,GGI5,GATS5i,P_VSA_i_1,P_VSA_ppp_ar,SaaaC,ATSC3v,MATS3p,ATS6e,GATS6v,SpMax7_Bh(m),P_VSA_charge_1,C-005,IC5,ATSC5v,ATS4p,P_VSA_MR_1
C1=CC=C2C(=C1)C(=O)C(C2=O)(O)O,0.163625830803324,74.6,1.64938488846612,4,29.2688888888889,135.656540386678,0.641793375623269,1.0,3.46084024579062,0,74.6,1.05052631578947,85.3666863218424,1.50902751253265,2.96027106089437,135.656540386678,135.656540386678,4.1074537037037,0.276601722132964,4,2,0.0,135.656540386678,31.5789473684211,0,9.37631578947368,3.59731226058845,4,2,2.88888888888889,2,135.656540386678,3.78418963391826,0.0,0.0964763507476171,2.35796085490935,0,0.0472856469806095,47.0844079863613,0,6.37114990148009,0.0,0.491619438698061,0.604574652518497,1.10964210526316,1,2.82667886666837,7.08330919520342,37.9049898937205,0,-0.950833333333333,135.656540386678,0,0,5.11986332128057,5.13211519163397,0.711438548832192,5.0887573964497,-2.8574537037037,0.249815305595568,0.0,-0.253499940037727,23,0,19.0,3.01418153013993,3.13549421592915,0.668745269909495,18,54.5430944597652,0,171.193492222956,135.656540386678,0,3.30591028572473,0.0,0.0,4.21582445975981,0.206367659650807,18.8918823297497,0.927967476174026,2.97265256827455,2.60882313854581,4,4.68097314940359,0.617948717948718,0.0,0.0,0.625896607884384,-2.8574537037037,0.870245655428074,0.0,2.03964890265551,0.483202918990149,0,3.66356164612965,0.68958947368421,0.0,0.643903567489117,0.0,178.15,1.1578947368421,0,3.11690964326835,0.707347368421053,0.0,0.0,60.5568087294001,93,-1.44473454041304,6.37114990148009,0,0.0,8.10821251569692,0.568510269923313,0,5.5834963087817,0,1.36842105263158,0.666666666666667,0,0,2.68695296456099,17,0.361134146592797,2.75500830784193,6,2.99573227355399,47.0844079863613,2.73890000091093,0.0,0.874818794903146,1.78420744149585,47.0844079863613,1.05267629163257,1.49981288642172,0.111111111111111,5.31566600488265,0.0278984343020081,3.88498402805562,0.179487179487179,0.0,4.20787037037037,0.06712962962963,0.25,54.5430944597652,0,54.5430944597652,2.72715694188108,0,3.59183003459834,1.98589179083514,2.34405713285319,0.0,4.8571278598338,1.47383014678083,13,0.380416524432133,2.70805020110221,182.740948373039,0.355238526965672,0.831016012427131,54.5430944597652,2,-1.90166666666667,1.08601238963306,6,0.164790533567108,0,0.0,3.57789552583438,0.677861486971969,0.741169084728237,54.7106227554281,2.12475909952408,54.5430944597652,2.85825860752783,0,28.6715227381204,19.96,3.95397716762158,10,0.226469960775623,47.3684210526316,58.7106227554281,0.0,0.0,0.0,0.192653948891058,3.99563682326355,5.30314942333514,0.533229119026796,4,-0.0828199990442158,3.5,3.47221807156075,85.3666863218424,0,-0.950833333333333,0.48099376962855,0.0,0,3,1.4045045887852,7.36351396252078,1.95855803806538,1.49609617251689,1.00722407274054,1.06955025366563,0.0382478632478633,0.0,3.31001719488373,2.25186002696159,0.497222222222223,7.08703492918082,2.33333333333333,-0.139539900004229,2.78838502856614,0.0648662458447578,3.33658477066255,3.30055909239095,2.64634472564243,1,2.3811015779523,0.247893266711945,6,2.79011842470914,1,0,0,1.88125185365651,0.967134670562193,3.16992500144231,0.76131350350553,2.50063086991527,0.245137789781777,0.0783896784575562,1.20444161922711,7.22158744606648,4.29045944114839,-0.102218085679622,0.0,0,0,21.0526315789474,-0.176341470077556,-0.554846619469586,0.776981029442132,1.50291287785582,10,123.271676215563,1.96771627785557,0.0480654043655933,3.46573590279973,2.2493248708857,2.85049751271469,0.571730062419838,3.4244566298061,0.0,0.0,47.0844079863613,-0.0839251994472765,0.776981029442132,0.0,-0.262917271762214,0,0.0,1.21180818338361,0.0,-1.80072248114163,2.23519739551398,-0.237244978475832,0.0,-0.239743742321847,1.45364202136836,0,2.49055389997645,0.539151558042099,1270,0,1.39148637163435,0,0.140056907169366,1.94103557063712,3.4236599972604,3.58351893845611,0.273173764633519,0,1.1538953309694,0.749998462108346,-0.162840924338903,2.43011977218836,0,0.0,0.131313131313131,0.139609641162976,-0.558686009449104,3.96540645650019,0.757909978552122,0.0,1.61003649107247,1.88654065348191,3.48915920960842,4,4.02433983619405,4,-0.242646448764938,3.25809653802148,0.0,1.6094379124341,9,1.81687396301537,0.233485060920601,3.94538688395765,-0.256281170220812,0.0,2.87950646081201,8,3.30055909239095,2.25775606412852,0.0,0.456071458836565,0,0,50.2898540648355,0.393049932523617,0.0,0.0,2.19478836183277,0,1.64882911167495,5.02962059400734,0,4.02801545217817,10,0,8,0,1.13335616376129,3.61849190017895,1.16038138694137,8,44.2761397952006,0,4,0.0,0.727421258207051,0,5.50638628501385,11,3.0,0.682005085391209,2,3.07498560436696,6,2.58496250072116,0,-0.377309156033586,3.70688129061608,0,2.02149056776385,-0.290134958210689,9,0,0,3.06721233867557,0.0,0,7.19230769230769,0.665402340280348,0,18.2187037037037,8,0.0,2.484906649788,22.4157407407407,0,3.15546952567206,-0.0863849792264145,2.92425752136881,0.0,-0.0511599730340841,0.776981029442132,2,0.285,1.15711955241401,0.0,44.2761397952006,0.0,3.2096406234903,-0.150463295712661,2.76098767708211,1.1164923689221,1.97096937099413,85.3666863218424,0,3.30055909239095,1.27602299401662,2.75017289302872,47.0844079863613
C(=C(F)F)(C(F)(F)F)C(F)(F)F,0.642663,0.0,0.0,8,51.0300925925926,119.6809061681,0.734472,0.0,3.27002510888676,0,0.0,1.303,0.0,0.918295834054489,3.98075031632367,0.0,119.6809061681,7.32233796296296,0.80332875,8,0,119.6809061681,119.6809061681,0.0,0,16.67,3.13549421592915,0,0,2.0,0,119.6809061681,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.481997250000001,-0.322931216628678,1.36486666666667,0,2.81277051187261,4.66343909411207,0.0,0,-3.78240740740741,0.0,0,0,0.0,0.0,0.0,4.88888888888889,-12.1446759259259,0.0,0.0,3.26159992814064,16,0,12.0,2.94573259634277,2.94443897916644,1.5,0,33.7610682050032,0,129.578948168332,0.0,0,3.53149637236663,0.0,0.0,3.29583686600433,3.09425317703405,36.125685733394,1.581,3.01667857180621,1.4535,0,3.52636052461616,0.635606060606061,66.6666666666667,11.130787037037,0.916666666666667,-6.07233796296296,3.0169940864154,15.5190320745523,0.0,3.14585960296151,1,3.09104245335832,0.545466666666667,0.0,1.40174015681394,119.6809061681,200.04,1.62581458369391,8,2.74957594793071,0.764466666666667,0.0,0.0,0.0,130,-3.40165170486163,137.922942298551,0,0.0,11.2207792207792,0.820628156565657,8,4.36944785246702,0,1.62581458369391,0.833333333333333,0,7,1.878793068193,74,1.16486723888889,1.4535,0,2.56494935746154,0.0,2.66666666666667,0.0,0.916666666666667,1.44620385777778,119.6809061681,0.916666666666666,0.293991241645045,0.5,0.0,0.0,3.18932342260618,0.166666666666667,0.0,3.20891203703704,0.0,0.545454545454545,18.242036130451,0,33.7610682050032,2.21632979374196,0,1.65280440888889,1.55252879070389,1.053808,15.5190320745523,0.0,1.4535,12,0.0,2.484906649788,0.0,0.25615214493032,1.5,33.7610682050032,0,-7.53703703703704,2.0625,0,-0.181818181818182,0,0.0,3.41592150608004,0.546490490941855,1.5,23.5097750043269,1.581,33.7610682050032,2.54807935307161,0,11.0195500086539,15.636,3.60034923764038,3,0.931893791111111,33.3333333333333,23.5097750043269,0.0,0.0,0.0,0.167519181585678,3.82695127035812,0.0,0.343060958362758,8,0.0833333333333334,6.0,3.91395232355459,29.9202265420249,0,-3.75462962962963,0.481029155880841,119.6809061681,0,0,2.74003069339221,0.790356,1.84882978424143,1.47227620264649,0.506333298041268,0.916666666666667,0.0,0.0,0.0,2.93031060265556,0.0,9.5420856084005,2.625,-1.0,2.28060925235946,0.0,2.73405296398264,0.930827083453526,1.581,0,0.0,-0.181818181818182,1,0.291248743333333,2,0,0,0.0,2.0625,1.0,1.5,0.797351392023385,-0.181818181818181,0.0833333333333331,0.0,1.204352,4.07753744390572,-1.0,0.0,0,0,0.0,0.5,0.0,0.0,0.63563859537557,0,0.0,1.7525092275986,0.0833333333333334,2.83321334405622,1.4535,1.80775482222222,0.916666666666667,1.31726,0.0,0.0,0.0,0.0833333333333333,0.463157157608522,0.0,0.0,0,0.0,0.0,0.0,-4.06398066251729,1.4535,0.5,0.0,0.5,0.0,1,1.581,0.0,179,0,0.388331657777778,0,0.0,0.0,3.21563859537557,0.0,-1.0,0,0.0,2.0625,-0.181818181818183,0.485414572222222,0,0.0,0.111111111111111,-1.0,0.0,0.0,2.0625,0.0,0.6457,1.5745113493442,3.14329083485459,0,3.78932518164047,0,0.5,0.0,0.0,0.0,4,0.0,9.89643264154517,3.5431261961245,0.0,3.18557495074005,1.95914791702724,0,1.66040104196715,1.95914791702724,0.0,1.06502147555556,0,0,89.7606796260748,0.298976982097187,0.0,0.0,1.96331739648988,0,1.08935296398264,0.0,0,3.8164697099886,4,0,0,98,0.453461547044171,0.0,0.0,2,3.18557495074005,0,0,0.0,0.546490490941855,0,0.0,0,0.0,1.5,0,1.9816024854613,0,1.0,0,0.0,3.81610609710129,1,0.0,0.0,0,0,0,1.8068451066461,0.0,0,2.71212121212121,0.546490490941855,0,0.0,0,15.5190320745523,0.0,0.0,0,2.4289710174577,-0.181818181818181,2.92066825064112,0.0,0.0833333333333333,0.259647648550377,0,0.0,0.0,0.0,0.0,0.0,0.443807608888889,-1.0,0.0,0.0,1.581,0.0,0,0.0,0.0,1.13984253264321,0.0
C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],0.264780465955678,157.69,3.57165236692845,10,46.5962962962963,194.924085395842,0.626770689058171,0.0,3.51615667727746,3,157.69,1.13665789473684,42.6833431609212,1.89682043644058,3.54556760032757,211.934238818704,194.924085395842,3.14351851851852,0.581791154210526,7,1,17.0101534228619,194.924085395842,15.7894736842105,71,12.0589473684211,3.92197333628131,10,1,2.44444444444445,1,211.934238818704,3.71357206670431,0.0,0.0973321104857084,3.39912690303316,12,0.0742962385595568,23.5422039931806,3,18.9524949468603,0.0,1.02033065110803,0.137615929941502,1.15582631578947,0,3.06507202313845,7.3010212796333,35.9626483697222,1,0.0,211.934238818704,6,0,5.43290289088046,5.80945544149607,3.2730931587026,9.125,0.0,0.661962642797784,17.0101534228619,2.68639996647835,25,0,25.0,3.64361587901302,3.17805383034795,0.675172865808818,106,27.2227376074354,0,306.633025085797,194.924085395842,2,3.41448769029071,17.0101534228619,0.0,4.35990882942026,1.82493445604554,34.0234581650709,1.3312,3.64479748930059,2.72755936573759,7,4.87615106671646,0.599553571428571,0.0,0.0,0.685219432807106,0.0,2.29938595894236,152.24074223492,4.42353446974668,1.54260340165826,0,3.52636052461616,0.642031578947368,0.0,0.743241925629024,0.0,229.12,1.38235065823634,0,3.18548279794085,0.74041052631579,15.7894736842105,0.0,42.6833431609212,208,-2.5403495124956,8.27024266057511,0,0.0,11.9680665129263,0.562308988049835,0,5.47227067367148,0,1.52734473729757,0.666666666666667,0,0,2.48226175095811,59,0.387526709916897,3.14169296604398,3,3.25809653802148,23.5422039931806,2.35110707700301,0.0,1.09304578348556,1.10953761066482,23.5422039931806,1.35387250682359,1.82875060596183,0.0,5.71949176836138,0.202186306343514,3.75284643695461,0.133333333333333,0.0,3.37175925925926,-1.20777777777778,0.28125,27.2227376074354,1,44.2328910302973,2.63582272678052,1,1.94631233252077,1.98773327573045,0.632571138005541,0.0,2.86436415221607,1.3263,16,0.474423669722992,2.83321334405622,218.466289389022,0.446528437794109,0.498487664067444,27.2227376074354,0,0.0,1.59911264721439,6,0.158569101306691,14,0.0,3.54306076287303,0.640449435056525,0.646585338637482,51.6910727467742,2.39342306721491,27.2227376074354,3.25235520621688,0,36.039588292371,21.5965,3.92262431924115,6,0.279353034847645,31.5789473684211,54.4459602489377,17.0101534228619,0.0,0.0,0.167008016774694,4.06312615138021,5.7681256642178,0.49992114692674,7,-0.234484645503129,4.5,3.28484806372052,152.24074223492,0,0.0,0.594702860513764,0.0,0,0,3.12637733752631,4.70805879407202,2.17051752948043,1.56280885475976,1.28547743763617,1.51050603608736,0.0541062801932367,0.0,3.66049127170955,4.17962561842331,1.24444444444445,11.7107909299364,1.5,-0.418685539845743,2.98259259078068,0.459433041249401,3.25607215554307,3.30055909239095,3.11874747582168,3,4.94803884066708,0.462412101907996,2,0.965469113905818,0,0,3,0.879374079224375,1.34822501112977,3.70043971814109,0.877750098741116,2.73162725554742,0.456595097712017,0.178324718928711,1.52096660285982,0.749449771301939,4.36944785246702,-0.318493431781455,0.0,0,0,36.8421052631579,-0.276914845099978,-0.216221807583861,0.776981029442132,1.32491706827772,14,18.9524949468603,2.10144612584498,0.065842146296871,3.36729582998647,2.53023530494246,1.91571855581717,0.49983476221619,0.356436408421052,0.0,0.0,40.5523574160426,-0.092834634863161,0.708715232249329,0.0,-0.0629710087763517,0,0.0,1.2213907034374,0.0,-2.70121289140952,1.85775341057206,-0.194268989714747,0.000127672823085,-0.100682869230175,0.630966577871188,0,2.62260942353808,0.014348820071661,1022,1,0.687239686426593,0,0.0,0.603747610969529,3.64854146815212,3.68887945411394,-0.199764240705068,0,0.707750238037352,0.875897998905319,0.247381364349292,1.10600446127424,0,0.0,0.106280193236715,-0.079093200643075,0.176075060594188,0.5,1.02434353161661,0.0,1.42590290114979,1.94205043481529,3.64576772020553,2,4.07745441828809,1,-0.216478061834644,2.83321334405622,0.0,0.0,6,1.13342930873647,2.37962525480763,3.89122985532092,0.196678004073799,5.51349510705008,2.72058277614601,2,3.01057093426848,2.875,0.0,0.406610600858726,0,0,42.6833431609212,0.3426692201847,4.15774311464646,0.0,2.55527520904831,6,1.67435260998037,0.0,14,4.09649051865441,8,0,13,0,1.29884931950326,3.38924527733983,0.994767145489529,6,18.9524949468603,0,2,2.77484261514695,0.674582333652927,0,3.90368871385042,6,1.0,0.504840942529442,0,2.82785848825531,0,3.32192809488736,0,0.737917190245514,3.95428286109044,0,-1.70096511880205,0.0446332308352123,6,0,1,2.88575416877763,0.0,0,5.35,0.596081816647053,0,9.12992441421013,8,0.0,0.0,62.168223733938,0,3.09185419653293,0.0065827834364289,3.74165738677394,0.0,-0.148227122959547,0.776981029442132,0,1.15277777777778,0.571288132656436,0.0,27.2227376074354,0.0,1.10005533706371,-0.502081301149489,3.4581083436662,0.459471058721997,1.64561127816657,42.6833431609212,0,3.30055909239095,0.690297208753463,2.68481876146185,23.5422039931806
CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,0.0106443200000003,32.67,0.0,4,16.991718037009,81.07910064233,0.215956086666667,0.0,3.84948690541321,7,32.67,1.00473333333333,0.0,1.58664513948469,3.76006061391725,45.0547704745431,72.6899479588748,1.6949041005291,0.129020906666667,3,0,19.9098434421253,25.1449270324178,39.3939393939394,5,8.6290909090909,4.02535169073515,3,0,2.66666666666667,0,45.0547704745431,4.30406509320417,0.0,0.112738739704727,3.74511194439116,3,0.312899354444445,153.024325955674,5,53.5814392875853,0.0,0.168443584444445,-0.787179555370683,1.11033939393939,0,3.30357352737605,9.3018017127315,87.3306705461112,1,-0.0282374338624338,45.0547704745431,7,2,5.73858639685089,5.97333239878457,3.65307224990428,11.4,0.0,0.165399084444445,19.9098434421253,3.15379998832941,36,1,30.0,3.55818125916963,3.46573590279973,0.834386463264435,0,145.55060653114,1,539.438594115098,25.1449270324178,0,3.6843998303146,8.39637686467508,0.489931972789116,4.60517018598809,3.29793882178452,29.5625981142746,2.5703419921749,3.61545145172398,3.01222681110492,1,5.17332087637335,0.58422619047619,3.03030303030303,0.0,0.738768941953353,0.0,2.41326325332672,39.148644061782,0.0,3.35521647702416,0,4.02535169073515,0.724006060606061,0.145859788359788,0.437843783108368,0.0,284.76,1.13665984861597,0,3.6010368226371,0.689269696969697,6.06060606060606,0.145859788359788,32.6063245210101,432,-4.18352954231846,29.4140335347946,1,0.0,13.0420943750105,0.406516041825147,0,6.7428806357919,0,1.86695880225566,0.833333333333333,1,0,3.24910236528803,10,0.731696542571166,3.25993109726017,13,3.43398720448515,153.024325955674,3.45774897987376,0.145859788359788,0.77468082268539,2.72737712716253,153.024325955674,0.753234457000118,2.55892107693959,0.125,6.56899918634607,3.26123890215817,4.35946996354806,0.115789473684211,1.7624253590325,5.02446837994457,0.634379724111867,0.159090909090909,104.296258127373,1,126.311805911483,3.21967150822822,1,6.20044174208448,2.04586485426672,4.94236553801653,0.0,19.1921988109091,2.66602832077813,20,0.227336866666667,3.13549421592915,217.317897049874,0.31453631535168,0.587408255914306,106.401962469358,0,0.778058862433863,1.04000555499105,12,-0.0075177516483222,0,0.142253600000001,4.09967627269258,0.629894342495764,0.888927557929533,104.855365464392,2.76432856579213,106.401962469358,3.39271103705907,0,52.3592896029948,33.1562,3.96066944571052,15,0.437120877392102,48.4848484848485,128.955230934502,39.148644061782,0.0284610089155361,0.150191326530612,0.189948306734423,4.05787989846728,6.31518845731328,0.837468861776207,3,0.0959095209732927,3.5,3.6103152621766,0.0,1,0.806296296296297,0.843896928775871,39.148644061782,1,10,3.38961809550495,16.1548193923141,2.03183201052651,1.62818663998298,1.53002762364301,0.988976654673071,0.0409201388888889,1.7624253590325,4.44473128021091,5.19796590645698,1.30944444444444,8.99519350597391,1.625,-0.0026680800863399,3.72621767100169,0.885927737636027,3.76377039747773,4.59727631626259,3.19169058700909,1,1.88988157484231,-0.0479768506429433,11,7.97770521056015,2,1,2,7.14542956977961,0.929553669007584,3.90689059560852,1.21677818218586,3.08129376466025,-0.171854088271382,0.0303111796707145,0.901278386027398,16.0829056460331,4.67282883446191,-0.051363211022056,0.0,4,19,3.03030303030303,-0.124088591123867,0.0750315324671775,0.911363427893155,1.93376488066716,2,75.809979787441,2.03911854552226,0.0510341204058736,3.76120011569356,2.85403292340882,4.4955807378696,0.649558908942742,10.3713901073554,0.0,12.9455216687603,123.224515072953,0.111286317136969,0.894814078757422,1.84057863292273,-0.0689253880703764,1,0.0,1.04868940776218,28.4287424202904,-4.24193400547053,2.79739555259614,-0.131272539680432,0.931714592555058,-0.149302680346143,0.998442353067474,0,3.15864921559058,0.970290039541154,6474,1,3.40811256220385,1,0.887096109261915,23.5862144379339,3.81836191644674,4.4188406077966,-0.0175451637297986,0,1.00729263769899,0.935537160475012,-0.0077171755156765,5.66880635041322,0,0.0,0.086021505376344,-0.0893370953591999,0.0468868399564066,10.3104106693985,1.02193334482704,0.0,2.65952894050569,1.96059524936189,3.83020583468888,0,4.02980231726259,1,-0.117405653671016,4.45434729625351,0.0,4.40671924726425,16,0.750917408919615,11.2574776076944,3.95912497068199,-0.0285725210674638,0.0,3.17743531710279,6,4.51379487680309,3.92192809488736,1.79208687174048,0.917663422690541,1,13,25.1449270324178,0.348884530502178,2.07245236737567,0.0,2.83915049534262,6,1.93826027303318,6.80444127889316,0,4.05719483721478,16,1,3,0,1.71221342740508,6.19367603040308,1.14476348380661,14,121.329773750703,0,13,1.56665224032792,0.774668707138901,0,18.511289032562,19,0.0,0.557714435887061,1,3.62667899650773,8,3.16992500144231,5,-0.0286345105614604,4.40123689930303,0,-0.368994787713175,0.123297901821725,17,0,0,3.8164453432336,0.0,0,10.0052631578947,0.720151789010343,0,0.0,1,22.0155477841103,4.4188406077966,12.0244683799446,0,3.76219251984181,0.0229933882914578,4.24759994151496,0.0109499858651722,0.0854987048023153,0.911363427893155,0,0.788333333333333,1.0260277632026,0.0,88.4384837741053,0.0,7.57355626188246,-0.0428694089551014,4.36654046707714,0.991584069764241,2.68665029941868,3.12431389399505,1,4.59727631626259,9.25052142937557,3.79961033545896,153.024325955674
