,SM1_Dzi,FNSA2,SM1_Dzare,nHetero,SM1_Dzv,SM1_Dzp,SM1_Dzse,SM1_Dzpe,EState_VSA1,AATS1pe,TopoPSA_NO_,SlogP_VSA2,BCUTi_1h,ATS0dv,TopoPSA,AATS1are,SM1_DzZ,ATSC0se,WNSA4,PNSA2,RNCG,Mare,ETA_epsilon_1,PNSA1,PNSA4,ATS3dv,SM1_Dzm,MID_h,AETA_beta_s,DPSA4,Mse,ATSC1pe,ATSC1are,ATS2dv,AATSC1pe,AATS1i,WNSA2,Mpe,AMID_h,DPSA3,SlogP_VSA10,ATSC1se,MID_N,PNSA3,ATSC0are,AATS1dv,ATSC1c,ATSC0c,ETA_epsilon_4,AATS0pe,AATS0se,ATS4dv,IC0,SLogP,EState_VSA9,Xc_3d,AATS0i,AETA_alpha,AMW,ETA_eta_F,nHBDon,GGI4,Mor05m,AATSC0v,GRAV,AATS1se,ATS0m,AATS0dv,Xpc_4d,WNSA3,AATSC0i,BCUTc_1l,VSA_EState3,ATS2m,Mm,SRW10,AMID_N,Mor31v,Mi,BCUTc_1h,Mor28,ATSC0pe,MIC4,AATSC1se,AATSC1c,nN,MWC06,ATS3Z,MZ,AATS0m,Xpc_5d,ETA_dPsi_A,ETA_dEpsilon_A,MIC3,BCUTm_1h,ZMIC5,WNSA1,AATSC0dv,Mor28se,AMID_O
PNSA4,-0.8126300136547162,0.8957232391978879,-0.8223934505294692,-0.7969242077772029,0.7608259034316343,0.7926182829965932,-0.8488193409150684,-0.8448819192957312,-0.7101521997814615,-0.6257042382599232,-0.49359479775871345,-0.3615164908156695,-0.539975822942259,-0.692030414571073,-0.45844238849642766,-0.6179699062458142,-0.7228661664059157,-0.6015957231494283,0.9051005519445379,0.7099898579710704,0.4163857521272532,-0.741067153275857,-0.7331296771537748,-0.7959337844485999,1.0,-0.5668451493179013,-0.6576464563551321,-0.7612983478385398,-0.45120411910934055,-0.8293298694472808,-0.7132228282816059,0.5050287891668502,0.5045957461404297,-0.6370169383282175,0.4368454798044803,-0.34466915213742016,0.523515711498293,-0.7332752105554325,-0.6006900494362026,-0.6898889468990684,-0.6050904221237879,0.5026171380385751,-0.2381301311370053,0.7974013120555784,-0.5871950450315742,-0.6588099034207895,0.528840113905445,-0.6224276037751583,-0.674824329057996,-0.7280351547731952,-0.7133100990950643,-0.5133488859922183,-0.5084833634332582,0.20375088245449083,-0.3692493781013901,-0.5430590955808888,-0.45646443512503926,0.22054059079948207,-0.2875667615645771,-0.4774468719255733,-0.342059576993029,-0.24823490952716207,0.313720275321953,0.3589207870599742,-0.4653369692285889,-0.5868974414503584,-0.2667200852934977,-0.7631128969751445,-0.45470998478954083,0.6205495674144406,-0.5664513500955035,-0.009339922316723443,-0.31738436764209166,-0.3996948280734609,-0.28677069142455186,-0.25510730728544473,-0.12655436489706387,0.40410832960462806,-0.4292004079743991,-0.6677313573575198,-0.45673706092418953,-0.5325457235953207,-0.5732040120511531,0.4514378494257401,0.6049690029687352,-0.23551160577040267,-0.2386700602157119,-0.34747411252034677,-0.305822505490068,-0.03206788889445096,-0.3574615044644022,-0.044997885655648905,-0.7215711284893473,-0.5780868854604275,-0.18981712665970543,-0.5600892008038687,-0.5440840605578794,-0.5731056865842888,-0.44570635916767887,-0.31620075423732363
ATS3dv,0.6984632685467341,-0.7779308638532453,0.7010203028275871,0.6424208961260138,-0.7009069744201537,-0.669256139541217,0.677533574192288,0.6891032194144612,0.5308353142808901,0.17817922803968783,0.47449188678473614,0.4280748349195143,0.3223247220789906,0.9112367221630231,0.39722329656566135,0.19035156151798316,0.43902835051814,0.6558651664193634,-0.7604734778881942,-0.8416149870338783,-0.5639595245733416,0.23660217342434323,0.2194246757599966,0.6950580604417868,-0.5668451493179013,1.0,0.4073565928189252,0.6556463075239657,0.5343856992528891,0.6574411783834148,0.17842000679682074,-0.025576334201455046,-0.051121781999891654,0.951858772396134,0.0795878026863326,0.02071620117243215,-0.793301523883831,0.22197520448919636,0.047352422640008364,0.5831226512112505,0.5299469638109564,-0.05402055762840317,0.39672280298629553,-0.5763732338905048,0.6736136666384395,0.45040109497248065,-0.4295124499865115,0.6318846179015479,0.1386401451530075,0.2154199839360555,0.17734399930205177,0.9395296254271387,0.3288161595463736,0.21510162386794887,0.19960497708077782,0.6510997832766758,0.07211353959595287,-0.18476356774748556,0.020574677338909428,0.8790034376819336,0.21841609085904692,0.797525949124274,-0.7158640412425593,-0.09075792786628922,0.8757881895342465,0.11172506339694026,0.3027755746360997,0.34078854433823375,0.8359125914920136,-0.6983618826953033,0.22352600611477302,-0.268318269141911,0.2968394906784848,0.6760129179699453,0.01981720990658345,0.5929021992446833,0.10681984031812812,-0.16377970591897584,0.050266872270403364,0.4946268691156405,0.10873237476516223,0.6784113120874301,0.5623384828933854,0.07368512193020367,-0.050788490245217845,0.37972799932879897,0.619574915450198,0.8282348499585892,0.021385955213919294,-0.05931400109633535,0.8356496677315278,-0.004388113716671919,0.1913659560712844,0.5520970332332774,-0.03416544527376132,0.5681426317251542,0.7853797643207459,0.28911990235986207,0.13137033529261774,0.0214353558929014
SM1_Dzm,0.6204094812791708,-0.5914892879063292,0.6268782281647483,0.750858231477225,-0.44815050100834847,-0.5226888454130614,0.7125365384115668,0.6848700122930946,0.5012634824233877,0.46504729957218716,0.27659578855122485,0.3516760563346105,0.35110103043460644,0.4903611861618928,0.3700865460003365,0.4006830374938513,0.9684302872398881,0.48777390771453727,-0.6633150794903389,-0.5345024694557955,-0.3380165289391437,0.5337332838147187,0.5978993965966125,0.6495526977551104,-0.6576464563551321,0.4073565928189252,1.0,0.7318523796442489,0.3223013206059343,0.5202463803207383,0.5827842814141582,-0.23853597907944707,-0.2450494388823454,0.4626241018914024,-0.2272573784075811,0.13530830900567592,-0.4470843166146957,0.5786441261803564,0.6016566394615404,0.3656363988789526,0.4830265017316451,-0.25486168801084563,0.21305487505770804,-0.4857527864587787,0.4636697655297461,0.3782390613303811,-0.3016674919692815,0.37898874071097544,0.5757611723308281,0.568288860598118,0.577428750558926,0.4095185120238947,0.4018949707747573,-0.035322072771612624,0.3625672442866075,0.48994998467935935,0.2670752365100798,0.14380858223649665,0.45998203067464494,0.3244712273560314,0.10586807893822592,0.21519323274943844,-0.12950286858629173,-0.2940888043554314,0.49051728787240645,0.4614055955517965,0.5222173420031767,0.4739450006888509,0.35614751822172314,-0.44883045478046246,0.44216616488955246,0.05716324768358501,0.13113595801762662,0.5385660194542621,0.46060534028231354,0.16218184202317135,0.053337572250905595,-0.24493533992051197,0.23405353605669307,0.4199555842559239,0.2684886965327602,0.4343951822878255,0.5659405312331464,-0.25180266056137784,-0.25672820300196947,0.2019540944061572,0.15406907520655178,0.3660217511761579,0.481770398394593,0.2142654342870339,0.3042309384221831,0.0380244076128252,0.5909669008257351,0.569051678007111,0.45560334006114406,0.6320656672082112,0.49793225287123066,0.3460976199955827,0.2646455431568515,0.10874117712628154
MID_h,0.870084837063878,-0.8306628004935829,0.8835826278378673,0.9957838808681426,-0.8388104334135437,-0.7552643809043071,0.9186446703092699,0.8983268339548199,0.7143750230723633,0.48319648609036614,0.7262129607412021,0.6268303938380232,0.5002169433927734,0.7913644907918467,0.7381827493211095,0.4698581653264582,0.817442507309578,0.7586808233105574,-0.8541492316817766,-0.8118475565609664,-0.4989018352147929,0.5152855449842068,0.5333173371735316,0.7094861149293044,-0.7612983478385398,0.6556463075239657,0.7318523796442489,1.0,0.5924521065551758,0.8261066886070706,0.5100181593651769,-0.2234809341436199,-0.2601618365508688,0.7339583498922174,-0.14793446036690522,0.25998887731736703,-0.7223859018937795,0.5182772460381372,0.5984069529957429,0.692505624827388,0.5385861991938484,-0.24000282281691238,0.5993830626771416,-0.7355710100325296,0.7473468958344539,0.4948958109019621,-0.6162553143375546,0.7127666828680902,0.49518751117015064,0.5015861786361643,0.500529157518989,0.661944827462607,0.6575156055193573,-0.21031583991274175,0.43119421244754685,0.5926977088363677,0.25337530691898535,-0.139155410615751,0.24585658415703265,0.6348920368738189,0.3562358226574762,0.4680815496155462,-0.3966842600853858,-0.30116528255610947,0.7015500008559741,0.4619422269509955,0.4057704512492959,0.5280981600086007,0.5290703757753363,-0.7374401970002029,0.30400900682037524,-0.18621937182528,0.32919129514650497,0.5982863638261574,0.24551931535750793,0.3702143365687406,0.33954946815515646,-0.29345563051351536,0.24222272588718996,0.6243811120394263,0.3155444276253149,0.7282242232854833,0.6371700715807506,-0.15867227608710968,-0.37503262058447095,0.5876825043362458,0.3763359378733142,0.5523966499899353,0.26305667319825576,0.0432496677310399,0.48764262250217333,0.03296045469688325,0.5171780054399316,0.6371046980608817,0.2356545007207813,0.6437667540327068,0.6616023239776582,0.5362607551479672,0.33899599247654794,0.30374240032643895
AETA_beta_s,0.5591907377675467,-0.5532995752551543,0.5624528807515368,0.5605088029061102,-0.5666999492590529,-0.49186547140270676,0.5526856630727653,0.5521761702632028,0.3605928670943806,0.194138467721222,0.44347413128644136,0.4484757776229578,0.44859196106853744,0.65591138367621,0.3681038477727641,0.2119843715929906,0.35776886586969225,0.5355820403023883,-0.5299005520375445,-0.5288480535804659,-0.5019761584446774,0.2509829211345644,0.25367394224695505,0.4763108945436835,-0.45120411910934055,0.5343856992528891,0.3223013206059343,0.5924521065551758,1.0,0.6038974052740794,0.19965758281560228,-0.09119814227296509,-0.13625659111455052,0.6379575405925412,0.090762019478832,-0.04229858833659285,-0.44698991240604263,0.2308284460105191,0.11521903752219771,0.49153801363258554,0.283355050976162,-0.17504285090154365,0.420853621518636,-0.44899998768688126,0.5454050596369306,0.41803619307303924,-0.4833693492993763,0.541346342599259,0.19140818750918173,0.21888420652385862,0.19507224319102112,0.464646451564972,0.5804288847283994,-0.008178232640323682,0.2831354017625847,0.4790221222501745,0.037533676280750924,-0.38266958269286705,-0.08209699880977259,0.5681410045589599,0.1853756877937218,0.43541636632741976,-0.45720190306005337,-0.16497231466157034,0.5786835881862651,0.1348622950147006,0.08639354070284196,0.34916556882114425,0.4903137781457006,-0.46874286764293055,0.18325046908530102,-0.5392598172821906,0.1594597041679616,0.49031300322866983,-0.08234458721725074,0.8012414675823393,0.17017076754155688,-0.17764834503960122,0.025182396240461157,0.7194807305401603,0.0983132872707312,0.5488091143091283,0.5335163192225637,0.03233779601167266,-0.19659698494127953,0.3990764086944413,0.7914236259204048,0.5162920339964716,-0.0711525231207446,-0.21588528107903027,0.48368744649765133,-0.16632191227838947,0.21524730335159376,0.5339308324559296,-0.14255400326414694,0.49104831551195705,0.475326219941692,0.5174580839113133,0.12359465112174674,0.1799725141887834
DPSA4,0.7816850296817238,-0.9127947934162387,0.8569831503325863,0.832885814950663,-0.846108812492458,-0.7841497964673547,0.8571856245996992,0.8488037268520001,0.7242260925649114,0.3997936386614838,0.770110884626947,0.6357745510891328,0.4494411994139494,0.8075718254078761,0.678170215849694,0.4194376493206558,0.589159568060558,0.8332208088434264,-0.8891943557130169,-0.8496693475264473,-0.49608320551346,0.46586884095364783,0.44175734659510385,0.6654076167322961,-0.8293298694472808,0.6574411783834148,0.5202463803207383,0.8261066886070706,0.6038974052740794,1.0,0.42376686056940094,-0.4408519092855454,-0.4649279098049109,0.720921018670438,-0.26831985934296104,0.2032556222878041,-0.726481014694754,0.440467112518567,0.4171668290832204,0.9145848489913037,0.4036912443073714,-0.4817693844069376,0.3539755144842724,-0.8927953416229263,0.8142854875180413,0.4936374711604071,-0.827194917525628,0.918866543635184,0.38433661430372434,0.43013504694835114,0.4204960825822523,0.6283669413274995,0.6093536478012205,-0.23851771827856613,0.47061404132236134,0.49083854748607053,0.20665454083428964,-0.32267271699309613,0.07457288317416659,0.6580463121099329,0.5167169981474278,0.4334966112344761,-0.46334939793115554,-0.22370401487960156,0.6184614085117853,0.3686060422502554,0.22493322230462443,0.5247091395202239,0.47291831538466644,-0.8393374073152878,0.2577110643182096,-0.3145782042548979,0.4381749724146358,0.47581007718814616,0.07370108315228095,0.4237369844047546,0.14503305552697518,-0.2588123461560501,0.2002177186838462,0.7431115283588491,0.3615336378510534,0.7959834239355569,0.5748946446831308,-0.2915542489177831,-0.5976737319872851,0.34768971878061017,0.4314648304523665,0.502119556553214,0.0850746704160729,-0.07613654949394598,0.4250887867856309,0.008921350415167192,0.4241163255921292,0.5753124911482297,0.011982560008187496,0.5231351441391552,0.6277698759834289,0.6336637901225576,0.3824640755700538,0.4936568189252104
Mse,0.6258346760250514,-0.4391435906155103,0.5940334721927072,0.5619172586891512,-0.5075764637407189,-0.5988825231020127,0.6311815000863787,0.6319339446022965,0.42360212931335484,0.9434962885736513,0.1415559716166914,0.07709111970016014,0.6027942393875529,0.33577294439711775,0.11727576811609153,0.8993629802763787,0.6294117440562471,0.24500274588229645,-0.4840476125620732,-0.23185157907151097,-0.1795607520873651,0.9790813674211013,0.9920850889965109,0.42649709316971723,-0.7132228282816059,0.17842000679682074,0.5827842814141582,0.5100181593651769,0.19965758281560228,0.42376686056940094,1.0,-0.40537382590127213,-0.4056431383460322,0.2763155050165179,-0.5745628423250134,0.6181967293338609,-0.09567771689627191,0.9950169204986411,0.8243137869843101,0.22301735242633858,0.5368631780025402,-0.40916154947166244,0.06613117465671005,-0.3715646049123875,0.25303898833431715,0.7151308022270683,-0.1670134745530858,0.20539511007850159,0.9892510469554547,0.9916236184494941,0.9991228274431283,0.14076182494824632,0.16036810505008947,-0.2392540099353026,0.1727837511107137,0.35127164151895524,0.7193910012913649,-0.13324900783004273,0.5208987108572145,0.06409541500168779,0.029065097052304846,-0.0843395617685933,0.05797292433188247,-0.6464006190129153,0.10868455377805737,0.9362343033160927,0.2076869904214632,0.8982028919416934,0.14446478879714666,-0.15523499840977703,0.6289203541177338,0.2012479379185906,0.03885707537843983,0.17003958555313128,0.5211118801004676,-0.11600963929259721,0.13457804755027378,-0.3562071350785696,0.6952050105357899,0.4457850645750601,0.3764420690446307,0.17444207236186188,0.25759174618925984,-0.5832888011020483,-0.5305774637036033,0.06962280644980536,-0.14750431962577504,-0.03994241600167933,0.5490448258532563,0.17057263037401657,0.05845253530378296,0.04178021205739822,0.9943736246780481,0.26931429197151324,0.2613058114485757,0.31430969275851445,0.11524245693110054,0.4552280592253526,0.3445253175349083,0.26791739392808217
ATSC1pe,-0.24729346633059526,0.39330098765299704,-0.26177736103170784,-0.26293793660768106,0.23980350682967425,0.2780359561771072,-0.2833862613836531,-0.2761378676325111,-0.3610779896280386,-0.3399821970452244,-0.2584979608639012,-0.27037288730040326,-0.2086158030834878,-0.0542587985304494,-0.24951444376033868,-0.3298211377495013,-0.2782617241822779,-0.16748237820970716,0.34989108389136314,0.2135743354858425,0.13895984423785882,-0.4037749577595841,-0.38904045343919913,-0.20334436213502124,0.5050287891668502,-0.025576334201455046,-0.23853597907944707,-0.2234809341436199,-0.09119814227296509,-0.4408519092855454,-0.40537382590127213,1.0,0.9908250497921908,-0.047269602532496714,0.6520436854691424,-0.23715684825581504,0.08094558094393998,-0.397662729248665,-0.4009112623764545,-0.43161041748159007,-0.11059071713128116,0.9593536666681977,0.05239079134848753,0.4398194682986755,-0.15549889036940723,-0.1667557532115995,0.5205878869578205,-0.3695829623068438,-0.3978295132608138,-0.4031754185455806,-0.4100900994095354,0.04070745757834961,-0.1426273318247042,0.4121184984864207,-0.3502753452123973,-0.15054224876784944,-0.31517117186135807,0.09109356935694489,-0.17400519156626643,0.04769885825733768,-0.6269537439495504,0.15903085961699878,-0.0810589373174099,0.18619388744866605,0.04898538719307748,-0.35860958483344235,-0.04870847750629547,-0.3434673828370416,-0.013750976566984442,0.23382609251163694,-0.2940333499866251,-0.27629686771796047,-0.267388936022553,-0.01636306801256915,-0.17374149751007004,0.046764576794025306,-0.0020783290349031852,0.1897051948769131,-0.3055601314280311,-0.21098301480388637,-0.4252277742464594,-0.11992230755036361,-0.07507244577789263,0.6426306809504689,0.6634042694700835,0.03786324705598205,0.0739926913239632,0.08072667745653356,-0.1847892033830878,-0.044195055737429816,0.04255257493427458,-0.04149963215216374,-0.3925188145287511,-0.09893064652790375,-0.1189741725692025,-0.13475940492079086,-0.011843401450878026,-0.20567757462247666,-0.4158806724679415,-0.26341955467084255
ATSC1are,-0.27131416109990225,0.40149907528314205,-0.2882620383977021,-0.2935296212817688,0.27307179757109357,0.3035244322633755,-0.3066936811179756,-0.2991700613011994,-0.35764054069916845,-0.3471390062904157,-0.2764926012949676,-0.3050330615435806,-0.22600151369752897,-0.09300901558349597,-0.26876620534401574,-0.3404109365239023,-0.28793065147779023,-0.1952545958646519,0.358781610760931,0.23155192486183646,0.16531106885392513,-0.4120105487809406,-0.38985794366247545,-0.20346058775854892,0.5045957461404297,-0.051121781999891654,-0.2450494388823454,-0.2601618365508688,-0.13625659111455052,-0.4649279098049109,-0.4056431383460322,0.9908250497921908,1.0,-0.08937554150185992,0.6507130062024353,-0.24046668069500696,0.10527174831668677,-0.40027224866640226,-0.4092389879449596,-0.43667101253087987,-0.1180749034450978,0.9537033557446299,0.016716683662618533,0.4330150579399192,-0.18695978063619453,-0.174880167252927,0.5506203638498283,-0.39165829680811914,-0.3980865107660179,-0.406324224220377,-0.41068533448130945,0.015008062597081094,-0.1686567024774289,0.42024249299495725,-0.34248498609095623,-0.173050483935493,-0.3239231072637065,0.11049708340158805,-0.1589923053647582,0.011291889967849677,-0.6043845834565347,0.13398639709223373,-0.041318538418952916,0.16751613688818354,0.010732503793090294,-0.36416688094327365,-0.05054601996772126,-0.36262388174482124,-0.03543360781277836,0.24061521468216338,-0.3050624023169963,-0.2200550188487641,-0.22166197451370617,-0.03419159051315785,-0.15853515428603496,0.01861525870131572,-0.021485432721611627,0.1901961099883108,-0.31388497336143256,-0.24850101486615478,-0.4093328634300503,-0.15246918122408198,-0.08749011745253649,0.6381907327731539,0.6794945819474898,0.003757105049698184,0.04349468960651793,0.04933689606376198,-0.1691522094928221,-0.03262025713570646,0.014355537389193632,-0.047101416079299616,-0.39167565951971534,-0.11280102862152061,-0.11687329871242734,-0.1491139425397664,-0.028392437900763158,-0.2351246046638793,-0.403046142592868,-0.2774057994533615
ATS2dv,0.7617743327475508,-0.810905382089625,0.7632049377258585,0.7177929074301668,-0.7608977202041277,-0.7209647263044312,0.7421412456932268,0.7521058693708563,0.5513072648248875,0.27044740009063944,0.519863742640461,0.4125789326330987,0.4227371589182649,0.9617905037242639,0.4329199861301231,0.282743264457174,0.4993121393744376,0.6943968167798272,-0.8069519860528681,-0.8587363695023225,-0.5995202503173331,0.34324376152627195,0.3189502125319794,0.7487111258764201,-0.6370169383282175,0.951858772396134,0.4626241018914024,0.7339583498922174,0.6379575405925412,0.720921018670438,0.2763155050165179,-0.047269602532496714,-0.08937554150185992,1.0,0.004092768398549583,0.07017369986490497,-0.8036970664412364,0.3230415270067714,0.13195567424406554,0.6101097184622911,0.5682641863090623,-0.07596184771195522,0.45393872219870746,-0.606184539881302,0.7160582758376601,0.5228713795861175,-0.5019398142417518,0.6612873250245472,0.23254110681674864,0.31685869196046923,0.2757862931184501,0.9164493819838376,0.4115635637573302,0.197674061748795,0.21711460669046817,0.7172516839064839,0.149834729374823,-0.2326022265387462,0.0464460791625881,0.9028888513298337,0.191579866829238,0.7818187685768678,-0.7294288844261922,-0.11895835166447226,0.8989792628445619,0.2005046286655653,0.3108103090928311,0.456263780690419,0.8194051696808395,-0.7131714833351193,0.3088000075398898,-0.3280455338265615,0.25043904235723774,0.6992262694172745,0.04548020546557279,0.6455938353324614,0.1426654084335439,-0.21373054907013309,0.12450312152069191,0.6242396750601722,0.12736495886285604,0.7159200288173592,0.6193943475429079,0.0009457959485498554,-0.16817041862990242,0.4355563739213853,0.6677190589830491,0.8181629118718478,0.0496175310265593,-0.06668563294760219,0.825164782139277,-0.0018988488747532972,0.28801275498032997,0.6112889686076304,-0.00975935736465509,0.5885487230773343,0.8111323225463088,0.4112643010362066,0.14937773886936825,0.06385326513742064
AATSC1pe,-0.18435884457669954,0.1789620336804624,-0.17055576139836146,-0.1883896343422882,0.14413673065738553,0.2098806099371603,-0.19502030133374723,-0.191974316389858,-0.19325126250694843,-0.4647667960570144,-0.04009080804586324,-0.009047010821677427,-0.2935575516500961,0.0077939684458531175,-0.03408197932062681,-0.44136908008203746,-0.2576237718888539,-0.022076993930109586,0.20013281584554024,0.01709521714758725,-0.009818072789367268,-0.5644008420590393,-0.5462031040375381,-0.13940929921444536,0.4368454798044803,0.0795878026863326,-0.2272573784075811,-0.14793446036690522,0.090762019478832,-0.26831985934296104,-0.5745628423250134,0.6520436854691424,0.6507130062024353,0.004092768398549583,1.0,-0.35817507746055977,-0.0592005484699331,-0.5638288191484191,-0.525551865456408,-0.1768720288320889,-0.1858533116879476,0.6322715884837745,0.07018384219741014,0.2093544053828594,-0.02170091295723876,-0.16062386308288695,0.19986462065907293,-0.10414024507988019,-0.5645362870464227,-0.5768923786497143,-0.5849323623199624,0.09539087348742535,0.034466809488080556,0.26859675222573554,-0.15689047033009945,-0.12675319567930324,-0.47405282676401095,0.04549412230449132,-0.29652896684521723,0.12196326966077964,-0.18528400167233058,0.17362440452189545,-0.20640868499341608,0.2163844027802255,0.10820440246867069,-0.4938617288151614,-0.05142037827879303,-0.481028239538369,0.08598134502945703,0.00434563450618558,-0.4600874809138034,-0.32144049629889976,-0.023718566089412342,0.014264269470080259,-0.29633788474399425,0.25882165105753047,0.005032858159221026,0.2083306770437063,-0.4504092638287033,-0.17315678611580476,-0.29156786440773874,0.02425606624665282,0.027695862659634893,0.9796737713282803,0.7760795656449693,0.06299019186051298,0.2841628748004314,0.2035311043140432,-0.3128217606223082,-0.10549088374044736,0.11104175082527036,-0.052141356454443726,-0.5573061659534563,0.014173989277537205,-0.16409733297267565,-0.02673269008130012,0.07633768718868088,-0.2685192261243037,-0.2718266904304626,-0.20591235044228082
AATS1i,0.47010987746293487,-0.19569233087910928,0.4064822590276959,0.29317766446975363,-0.42955706424067136,-0.4383962172175037,0.3627459957464307,0.3914332257254058,0.22176461078250595,0.7586679507323257,0.1925495794563218,0.08758771264499314,0.5676847968343357,0.1420221522661598,0.10989336351825212,0.8213464865634693,0.14882436986451233,0.1000230602870115,-0.17348102360386825,-0.05597081201159756,0.03607709148065583,0.6756865074175173,0.586129270235401,0.042263472131106386,-0.34466915213742016,0.02071620117243215,0.13530830900567592,0.25998887731736703,-0.04229858833659285,0.2032556222878041,0.6181967293338609,-0.23715684825581504,-0.24046668069500696,0.07017369986490497,-0.35817507746055977,1.0,0.015424083635322973,0.6217211930499296,0.5388371244307443,0.10084153777420295,0.37184131172537394,-0.214412001964373,0.23640823474936376,-0.17673195430690164,0.13106888471304257,0.5910143107830139,-0.09547873304289982,0.1034476969715504,0.6168961599178348,0.6299259072313054,0.6206068570678018,0.0019329748215046873,0.05933269713709334,-0.3515977484324747,0.029469441562605406,0.07299808351678948,0.8033626139942682,-0.44667772928859084,0.042232142189071904,-0.06732507715782879,0.1645820147346661,-0.14065177583149546,0.03498881565804653,-0.5855262440663516,-0.12310501051376539,0.7339927229112205,-0.17392544604306226,0.62977600182008,0.003467893460917567,-0.016685576701743397,0.25274470733869725,0.26363870369296594,0.09248477224350399,-0.1575308610265989,0.04151049022224859,-0.2999688756131153,0.5016854448865647,-0.15972980895413724,0.8339597207853698,0.07597271853381903,0.22011252254721653,0.08029927109174348,-0.11399639858225014,-0.3049807756691564,-0.30867157265742384,0.2572314278261694,-0.31064933675127354,-0.15057623678129248,0.04976412450922629,-0.10183613222053794,-0.062332098280558905,-0.02091320293424147,0.5973067514311047,-0.10579139143921719,-0.0626790880045462,-0.0551445261008414,-0.11480346366413212,0.23823759805328237,0.20384550458853662,0.1804045005404159
WNSA2,-0.6220607332868521,0.7783053119375765,-0.6657905888103378,-0.7017131503294892,0.6526235861918789,0.5640662554943915,-0.671528976279071,-0.6609412248862004,-0.5888543720029777,-0.10611174592197808,-0.6377175174523878,-0.5679152122045165,-0.24326387334691893,-0.8264598167017702,-0.5903083290255345,-0.11508874918155337,-0.49551149878903833,-0.7398293146144562,0.8168085376027833,0.9533293938968983,0.5276900877528926,-0.12741391374152605,-0.1271424801730592,-0.6994769867622063,0.523515711498293,-0.793301523883831,-0.4470843166146957,-0.7223859018937795,-0.44698991240604263,-0.726481014694754,-0.09567771689627191,0.08094558094393998,0.10527174831668677,-0.8036970664412364,-0.0592005484699331,0.015424083635322973,1.0,-0.1194753519328884,-0.08053191433022537,-0.7137384193086097,-0.34982903188454384,0.10280706663441809,-0.4396735149571046,0.6641797794044584,-0.7302776904725646,-0.27574889461444,0.5994205575051081,-0.7331564998899311,-0.06501502396309561,-0.10874479755593539,-0.09102261348186433,-0.8187446122660205,-0.41139455367768923,-0.16790408300080475,-0.38951329357899084,-0.5417002425216234,0.03221989726914491,0.13843476035814425,0.0019900972788985775,-0.8525890418300885,-0.35317546705153785,-0.7117719651320474,0.6540373098660025,0.03210824612026922,-0.8626793408827259,-0.06906109987810811,-0.35220873793014784,-0.19767389967752758,-0.6204722287232479,0.878585941801126,-0.07042742647332054,0.2834728815799672,-0.37913067555163704,-0.6579510540399729,0.0024441814843787833,-0.49119523954163113,-0.10744574390951607,0.060529185169003435,0.041207628860988284,-0.44136814885810416,-0.1439756025844558,-0.7615920750013788,-0.5413940596894243,-0.05737030227835646,0.12261506739719329,-0.42408652415551695,-0.5266973154964555,-0.7771443602837176,-0.0002955110670500391,0.055809557339565774,-0.6357081454148079,0.0057991309408645395,-0.10590154561588142,-0.5316935711354409,-0.047883406391683044,-0.5350422305885808,-0.9001721532571203,-0.2929000581506616,-0.1770017184776052,-0.12650798707203156
Mpe,0.6537806246804018,-0.46707252305377756,0.6135850213989994,0.5685313937576536,-0.5326243727420225,-0.6262147818388782,0.6434117624554364,0.6489706220318203,0.42639757938626016,0.942151489686622,0.1412167342534259,0.07096414040122037,0.6308854900265674,0.37929949726676426,0.10666674879750239,0.9025420598662739,0.6223695846401205,0.2584231777893992,-0.5095860001450454,-0.25948023776465945,-0.20885323141036782,0.9882290892016714,0.9893758776655995,0.45735297955764503,-0.7332752105554325,0.22197520448919636,0.5786441261803564,0.5182772460381372,0.2308284460105191,0.440467112518567,0.9950169204986411,-0.397662729248665,-0.40027224866640226,0.3230415270067714,-0.5638288191484191,0.6217211930499296,-0.1194753519328884,1.0,0.7969445747879841,0.23639442599496097,0.5748635059233882,-0.40249768100071665,0.08975558687538542,-0.382977910045655,0.27062586523048343,0.757711372473387,-0.17138405490952527,0.21832708345359042,0.9777492615916403,0.9980024694289291,0.9954219138478504,0.17703428386210765,0.16672289268305496,-0.21357223271014372,0.15842279889334018,0.37217789110991795,0.7358981832042529,-0.1425496881775542,0.5222698462635933,0.10744422984533819,0.021468524797283846,-0.05388670147445606,0.004637483903390677,-0.6302244994060647,0.14328264249436704,0.9203069605414259,0.2258205242021688,0.926779178199106,0.18146535194979269,-0.17150697047980104,0.6622552462355671,0.18148274062548655,0.036911606262011516,0.19053982313032555,0.5221714538676673,-0.07584462580514038,0.15063416181435127,-0.3693523159190516,0.7078822271496475,0.47306524376692755,0.3777230208730817,0.19146451076618146,0.27869993938329435,-0.5722937361778991,-0.5207908887970515,0.09293878885950893,-0.10614902948915915,-0.005591776378831394,0.5471239080300331,0.18445300702395737,0.09408882479024692,0.03974539721138147,0.9894603443772713,0.29019221848970256,0.2591338066994897,0.3264112385258177,0.14674490448001423,0.4657219795493125,0.34518321624937054,0.23100144446147883
